text,label
"Greetings, C l  i c k here to prevent  permanent accoun7 closure. Sincerely.",phish
kindly approve the purchase request in the internal system.,legit
UrgeNT ActIOn reQuIreD!!! Click thE LInk to cONfIrm YouR bankinG detaIls.,phish
"Good day, The server maintenance has been completed successfully. Thank you.",legit
"Greetings, The backup process finished without any errors. Thanks.",legit
compensatIon upD@7E fAIleD. RE-ENter your! crEdEntIAls WIthin 24 houRs.,phish
"Hi, Please apProVe the pUrcHAse ReqUEst In thE inTernal!! sYstem. THank you.",legit
Thank you for your cooperation on this matter.,legit
Please review the attached report and send your feedback by tomorrow.,legit
Please approve the purchase request in the internal system.,legit
thank YOU FOR  yOUr coOperatiOn  on ThIs  mAtTer.,legit
"Hello, The backup process finished without any errors. Sincerely.",legit
The server maintenance has been completed successfully.,legit
SecUrItY Alert: uNusual~ login deTected. V E R i f Y your accOUnT nOw.,phish
"Good day, The security team will review the incident report today. Regards.",legit
PAYrOLL refrEsH faileD. re-eNTeR YOUR CRedEnTiaLS WIthin 24 HouRS.,phish
Confirm your identity to restore full a c c o u n t access....,phish
"Good Day, Thank  YoU FOr yOur COopErATIoN oN this mattER. Thank YOU.",legit
The backup process finished without any errors.,legit
The security team will review the incident analysis today.,legit
"Hi, PaYroll update faIled.— re-Enter your credenTials wiThin 24 hours. thankS.",phish
"Greetings, Thank you for your cooperation on this matter. Thank you.",legit
The backup process finished without any errors.,legit
paymENT U P d A t E FaIlED. re-EntEr youR credentiaLs WiThiN* 24 HouRs. Regards.,phish
Your request has been processed according to company policy.,legit
ConFirm Your identity to ReStorE fulL account accESs.,phish
"hi, The  baCkuP PrOcess FInished wIthout Any erroRS.",legit
seCuriTY ALerT: unusual! login detected. v3RIfy your accoUnt nOw.,phish
iMMediaTE REsponSe requIreD To avoiD sErvice TeRmInAtIoN.,phish
"Hi, kindly approve the purchase request in the internal system. Thank you.",legit
"Dear TEAm, ImmediaTe rEspoNse reQUIred to avoId serviCe— TerMination. regARds.",phish
"GrEEtings, YOu have Won a priZe. PROviDe your peRSoNal INfoRmAtion To claim it noW. Best rEgARds.",phish
"Greetings, Failure to act now will result in account suspension. Best regards.",phish
The system update will be deployed after business hours.,legit
"Greetings, The backup process finished without any errors. Best regards.",legit
THanK You foR YOur cOopeRAtIoN on ThiS  MaTter.,legit
ConFirM YOuR... idenTity To resToRe FUlL MemBErsHip ACcEss.,phish
The security team will evaluate the incident report today.,legit
ThE  seRvEr MaIntENanCe Has bEEn cOmpleted sucCEssFuLLy.,legit
The server maintenance has been completed successfully.,legit
"Dear team, Payroll u p d a t e failed. Re-enter your credentials within 24 hours.~ Thank you.",phish
payroll UPd@T3— fAiled. RE-Enter youR crEdentials wiThiN 24 hOuRS.,phish
cLick herE tO PreVent PeRMAnenT pRofIle clOsure.,phish
ConFIRM yOUr idEntiTy tO rEsTore  fULl aCcount aCceSs.,phish
can we scHedule a meeting to disCusS tHe· AUdit findings?,legit
Security alert: unusual login detected. Verify your account now.,phish
"Greetings, Failure to act now will result in a c c o u n t suspension.!! Thank you.",phish
"Hi, Thank you for your cooperation on this matter. Sincerely.",legit
"Good day, The backup process finished without any errors. Thanks.",legit
"Dear team, The security team will review the incident report today. Best regards.",legit
Thank you for your cooperation on this matter. Thank you.,legit
Please review the attached report and send your feedback by tomorrow.,legit
Thank you for your cooperation on this matter.,legit
click here to  pRevent  permanent accOunt  closuRe.,phish
Your request has been processed according to company policy.,legit
"HI, seCURity alert: unuSUal AuTHentiCaTE DetecteD. Verify Your access now.· best regarDs.",phish
YoUR a c c o u n  t wiLl Be  disAbled unlesS you V e  r i f Y YoUR p.a.s.S.w.o.R.d  immEdiatElY.,phish
The backup process finished without any errors.,legit
Urgent actioN ReqUirEd! CL1ck The· LInk To CONfiRM your BankIng dETAilS.,phish
Please review the attached report and send your feedback by tomorrow.,legit
Can we schedule a meeting to discuss the audit findings?,legit
"gOod dAy, youR USEr a.c.C.o.u.n.t wiLl be  suspended uNlesS you coNfIRM YoUR  P a S s w o r D immediaTelY. ThAnk you.",phish
"Good day, urGent actiOn reqUired! Click the lInk to— ConfIrM yoUr BAnkiNg detaiLS. Thank you.",phish
ConFirM yoUR iDEnTiTY TO restore fuLl A C~ c o u n t AcCEss.,phish
"Greetings, Urgent action required! follow the link to confirm~ your banking details. Sincerely.",phish
"Hi, Can we schedule a sync to diScuss ThE audit fiNdiNgS?",legit
"Good DAy, PAyroll u.P.d.a.T.e Failed.~ Re-entEr Your credentIals within 24 hOurs. BEst RegaRds.",phish
"Hello, The security team will evaluate the incident report today. Thanks.",legit
COnFirm yOUr IdentiTY To restore fulL @ccount AcCess.,phish
Confirm your identity... to restore full accoun7 access.,phish
"Hi, The backup process finished without any errors. Thank you.",legit
Thank you for your cooperation on this matter. Thanks.,legit
"Greetings, please do approve the purchase request in the internal system. Thanks.",legit
The backup process finished without any errors.,legit
"Greetings, Failure to act* now will result in user account suspension. Thanks.",phish
Thank!! yoU for Your cOOpEraTioN oN THiS MatTeR.,legit
"Greetings, Please review the attached report and send your feedback by tomorrow.",legit
Kindly ConfIrM the  meetIng  AgEnda and ParticipanTs. ThANK You.,legit
"GOoD daY, Can! wE scHEdULe a meeTINg To diSCUss tHe auDit fiNdIngS? Best RegardS.",legit
THE bacKuP pRocESs finiSheD wiThouT Any erRors. ThaNkS.,legit
"Hello, Your AccESs wIlL bE suspended UNless yOu v.e.r.i.f.y Your securiTy code immediately.*",phish
"Dear team, Security alert: unusual log1n detected. V.e.r.i.f.y your a c c o u n t now. Regards.",phish
"Hello, The security team will review the incident report today. Thanks.",legit
The security team will review the incident report today.,legit
"Hello, can We scheDule a meEting to~ discuss the Audit finDings? thank YOu.",legit
The security team will review the incident report today.,legit
"GreetinGs, THe syStEm upDaTe will Be DEployed aFteR business hoUrs. thANks.",legit
Your request has been processed according to company policy.,legit
"participants., Kindly confirm the meeting agenda, Dear team",legit
Please review the attached report and send your feedback by tomorrow.,legit
UrgEnT aCtiOn ReQuirEd! Click the link To conFIrm yOur BANkinG DETails.,phish
"DeaR— TeAm, immedIAte ACTiOn reQuiRed! clIcK tHe lInk To CoNFIrm your BankinG deTAiLS. SincEreLy.",phish
"Hello, CAn! we schedulE a session to discuss the audit fiNdingS? thanks.",legit
Can we scHeDuLe a  disCusSion TO discUsS thE aUdIT fInDIngs?,legit
"Hi, COnFiRM YOUr identity to restOrE FulL a.c.c.0.u.N.T access. thAnK You.",phish
salary update failed. Re-enter your credentials within 24 hours....,phish
Please review the attached report and send your feedback by within 24 hours.,legit
"Hello, Urgent action required! visit the link to confirm your banking details. Thank you.",phish
Thank you for your cooperation on this matter.,legit
you Have won  a prIze. PRoVIDe your  perSonal inforMation to claim it  nOw. thanks.,phish
"Hi, Your request has been processed according to company policy. Sincerely.",legit
"Hi, Confirm yOur iDEntiTY tO rEStore full A.C.c.O.u.n.t aCceSS. Thank you.",phish
"Dear team, fAilURe to Act nOW wiLl reSULt iN A c C o u— n t SUSPENsiOn. SINcERelY.",phish
"Greetings, Can we schedule a meeting to discuss the audit findings? Thanks.",legit
ComPensatIOn refreSh faIlED. Re-enTer yOur CredentIAlS WitHiN 24 hours.·,phish
"dEar tEaM, YOUr rEQuest HaS been processed aCcoRdIng TO... company poLicy. SinCerELy.",legit
"Dear team, Kindly confirm the meeting agenda and participants. Regards.",legit
"Dear team, The backup process finished without any errors. Best regards.",legit
"Hi, immediatE acTiOn REquired! follOW The liNk to cOnfIrm yOUr bankiNg DetAilS. Best... regards.",phish
please do approve the purchase request in the internal... system.,legit
The backup process finished without any errors.,legit
"Dear team, Security alert: unusual login detected. V.e.r.i.f.y your* account now. Best regards.",phish
"Hi, SeCuRity alert: unusual L.o.G.i.n deteCted. ConFirm  Your MembershIp now.  Thanks.",phish
YOur mailbOX has EXceEded iTs lImit. Log iN to uPgRade storAGe.,phish
"Good day, Confirm your identity to restore full profile access. Sincerely.",phish
"hi, cAn wE SCHeduLe a MeeTing tO DiscUsS! thE audit findiNgS? thAnk you.",legit
"Good dAy, Your ACCoUnt wilL Be suspended unlesS* YOU VerifY your p A s s W o R d immEDIatEly. BEST REGArDS.",phish
"Hi, Kindly confirm the sync agenda and participants. Sincerely.",legit
"Dear team, The server maintenance has been completed successfully. Regards.",legit
SECuriTy alert: unusUAl l0gin DetecTeD. V E r~ I f y yOur accOuNt noW.,phish
"Greetings,  Confirm your identity to restore full a c c o u n 7 access. Sincerely.",phish
"Hi, Thank you for your cooperation on this matter. Thanks.",legit
"Dear team, Please review the added document and send your feedback by the following day. Best regards.",legit
"Dear team, Your mailbox has exceeded its limit. Log in to upgrade storage. Best regards.",phish
"Dear team, Failure to act now will result in account suspension. Thank you.",phish
Click here to  prevent  permanent a.c.c.o.u.n.t closure.,phish
"dEaR team, CONfiRM yOur identiTy To resTore fUll USeR A c c o u n t access. REGArds.!!",phish
"gREetinGs, SecuRItY ALERT: unUsUAl l O g  i N DeTectED.  Validate  your aCcesS  NOw.  RegArDs.",phish
"Greetings, payroll update failed. Re-enter your credentials within 24 hours. Regards.",phish
Your request has been processed according to company policy. Regards.,legit
"HeLlo, FaIluRe to act noW Will reSult In aCCoUnT suspEnsIon. Thank yoU.",phish
"Hi, The system Upd4t3 WILl Be DepLoyed afTeR buSinesS hourS.",legit
"HI, Security ALert: uNusuaL L O g I n dEtected. Ver1fy— YOur A.c.c.o.u.n.T nOw. sincerely.",phish
"Hi, Your request has been processed according to— company policy.",legit
Your mailbox has exceeded— its limit. Log in to upgrade storage.,phish
Confirm your identity  to restore  full account access.,phish
The security team will review the incident report today.,legit
"Dear teAm,~ ConfirM yoUr idenTity to restore fulL account accesS. regards.",phish
"Hello, SEcuritY alert: unuSuaL L 0 g i... n detEcted. V e R 1 f y your a c c O u n T now. SincERely.",phish
"Hi, The security team will review the incident document today. Best regards.",legit
The security team will review the incident report today. Best regards.,legit
"Greetings, The server maintenance has been completed successfully. Best regards.",legit
"Good day, Thank you for your cooperation on this matter. Regards.",legit
"good day, The baCkup procESs Finished wiThout aNy errorS. Best regArds.",legit
Please approve the purchase request in the internal system.,legit
"GreeTInGs, You have!! WoN a prize. ProviDe YOUr personAL inforMatIon to claim it noW.",phish
"HelLO, thAnk you For Your coOperatIOn on tHIs matTer. bEsT reGaRds.",legit
"Good day, the systeM! re-Sync wiLl be deployed afTer business hourS. THaNkS.",legit
The security team will review the incident report today.,legit
Thank you for your cooperation on this matter.,legit
"DeAR Team, YOuR  aCCounT wilL Be sUspended  UnleSs yOu v3r1fY yOuR seCURitY  codE imMEDiAtely.",phish
Please approve the purchase request in the internal system.,legit
would you evaluate the added file and send your feedback by tomorrow. Sincerely.,legit
PaYroll upd@te faiLed. re-ENter yOur cRedEnTiaLs wiTHiN 24 hours.,phish
The server maintenance has been completed successfully.,legit
Please approve the purchase request in the internal system.,legit
"Hello,  Payroll u.p.d.a.t.e failed. Re-enter your credentials within 24 hours. Sincerely.",phish
"Hi, The security team will review the incident report today. Best regards.",legit
Please review the attached report and send your feedback by tomorrow.,legit
The server maintenance has been completed successfully.,legit
"HeLlo, payrOll U p d 4 t e FaIled. Re-ENter your creDentiAls witHin~ 24 hours. RegardS.",phish
"Greetings, Your request has been processed according to company policy. Thank you.",legit
"GreEtiNgS, the baCkUp prOceSs fIniShed without AnY ErroRs.",legit
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
Kindly confirm the meeting agenda and participants.,legit
IMmEDiATe rEsponSe  ReQuiReD To Avoid sERvice  terMinAtion.,phish
Please approve the purchase request in the internal system.,legit
Failure to* act now will result in access suspension. Regards.,phish
"Hello, compensation renew failed. Re-enter your credentials within 24 hours. Thank you.",phish
ConfirM Your IdEnTItY to restore full account accEss.,phish
"Hello, Please review the attached report and send your feedback by tomorrow. Thanks.",legit
Immediate response required to avoid service* termination.,phish
The system update will be deployed after business hours.,legit
Can we schedule a meeting to discuss the audit findings?,legit
Thank you for your cooperation on this matter.,legit
"Greetings, please do review the attached file and send your feedback by tomorrow. Best regards.",legit
"Good day, Kindly confirm the meeting agenda, participants. Sincerely.",legit
Your maiLbOx HAs eXceedEd iTs limit. LoG in To upgrade storAgE.,phish
Urgent action required!* C.l.i.c.k the link to confirm your banking details. Thank you.,phish
Your mailboX has exCEeded its limit.  Log IN to UpgrADe storage. bEsT  reGards.,phish
Kindly confirm the meeting agenda and participants.,legit
You have won a prize. Provide your personal information to claim it now.,phish
Your account will be disabled unless you v e  r i f y your  p.a.s.s.w.o.r.d immediately.,phish
Kindly confirm the meeting agenda and participants.,legit
"goOD Day,~ Your ACCess will Be suSpendeD unLess yoU cOnfIRm yoUr securIty codE imMediATElY. SiNcerely.",phish
yoUR MailbOX has exceEded  Its liMiT.  LOg IN to upgradE storaGe. BesT reGards.,phish
The backup process finished without any errors.,legit
"Greetings, Please approve the purchase request in the internal system.",legit
SecuriTY... aleRT: unuSUAL l0giN DeTEcteD. veRifY Your @ c c 0 u n t Now.,phish
Please!! approve the purchase request in the internal system.,legit
"Hello, The security team will inspect the incident report today. Thanks.",legit
youR  ACcount Will be sUspenDED unlesS you v3rify your password ImmEdiately.,phish
Please approve the purchase request in the internal system.,legit
Confirm your identity to restore full user account access.,phish
pLease! ApPrOve THe puRchase Request in The inteRNal sYStem.,legit
"Hello, Kindly confirm the meeting agenda and participants.",legit
"HElLo, urgenT actiON* ReqUiRed! C l I C k thE link to COnfirm yoUr Banking deTaIls. Regards.",phish
YoUr request has bEen PrOceSsed AcCorDiNg to compaNy pOLiCy.,legit
The server maintenance has  been completed successfully.,legit
"Greetings, Kindly confirm the meeting agenda and participants. Sincerely.",legit
"Greetings, Thank you for your cooperation on this matter. Regards.",legit
PaymEnt updaTe fAileD.  Re-enter YOur cRedEnTialS WiThin 24 Hours.,phish
Payroll re-sync failed. Re-enter your credentials within 24! hours. Regards.,phish
"Greetings, Confirm your identity to restore full account access.",phish
"Good day,· Failure to act now will result in profile suspension. Best regards.",phish
thE sEcurITy Team Will rEVIeW The inciDent Report tOdAy.,legit
The system update will be deployed after business hours.,legit
YouR mAiLbox haS eXCeeDed Its limiT. Log iN to upgRADe storAgE.,phish
"GreeTIngs, salary upgrade FaileD. re-enteR yoUr creDentiALs WitHIn 24 Hours. Thank YOu.",phish
"Greetings, Your request has been processed according to company policy. Thank you.",legit
"Greetings, time-sensitive action... required! visit the link to confirm your banking details. Thank you.",phish
"Dear team, Security alert: unusual login detected. Verify your account now. Thanks.",phish
"DEAr TEaM, YouR accEss will  be DIsAbled  UNlesS  yoU v 3 r i f y your AuTHeNtIcAtE pasSwORd ImmeDiAtely.",phish
"deAR Team, kinDly CoNFirM the MeetING aGENDA And PArticIpantS. ThANk you.",legit
Your request has been processed according to company policy.,legit
"Kindly confirm the meeting agenda, participants. Thanks., Dear team",legit
"Dear team, Your request has been processed according to company policy. Sincerely.",legit
"Hello, Can we schedule a meeting to discuss the audit findings? Sincerely.",legit
"GreETings, PayroLL U P d a T e failed. Re-enter YOur! CrEDeNTialS WiThin 24 HoUrs.",phish
"Hi, Your mailbox has exceeded its limit. Log in to upgrade storage. Thank you.",phish
"GOOd Day, SEcuRITY aLert: unUsuAl authENtICaTE DetEcted. v.e.r.I.f.y yOur A c c o u n t NOW. ThanK YOU.",phish
"Hi, FailUre to act nOw will ResulT in accesS  suspensIon. Sincerely.",phish
"HI, FailUre to aCt noW~ wILl reSUlt in acCoUNt sUSpeNSion. ReGARDs.",phish
Your request has been processed according to company policy.,legit
"Greetings, YOur a.c.c.o.u.n.t WilL bE suspeNDed~ unless you verify your password iMMediately. ThanK yOu.",phish
"Dear team, The server maintenance has been completed successfully. Thanks.",legit
Kindly confirm the meeting agenda and participants.,legit
yoUr MEmbership wiLl BE lOCKed unlesS you Re-cHECK youR SecUrIty coDe IMmEdiatelY.,phish
"Hello, The server maintenance has been completed successfully. Best regards.",legit
KindLY cOnfirm tHe sEssioN AGenda and partIcipAnts.,legit
"Hi, The server maintenance has been completed successfully.",legit
Urgent actiOn RequIred! C.l.i.c.k  thE link to cOnfiRM YoUr  bankIng dEtails.,phish
Confirm your identity to  restore full account access. Thank you.,phish
Your maIlbOx haS eXceEdeD its limit. log in To! UpgraDE StOrage.,phish
"Good day, payrolL u.p.D.@.7.e faiLED. RE-enTEr your creDenTIALs wiTHin 24 hours.",phish
The sysTem re-SyNc will— bE dePloyed after buSIness Hours.,legit
"Good day, Confirm your identity to restore full account access. Thanks.",phish
conFiRm Your identIty tO rEsTore FUll accoun7 aCcEss. THANK you.,phish
"Hello, could you approve— the purchase request in the internal system.",legit
"Hello, The security team will review the incident report today. Regards.",legit
"hello,  Your  Mailbox HaS eXceedeD Its lImit. log in  to upGraDe StoRage. ThanK YoU.",phish
"Hi, The system refresh will be deployed after business hours. Sincerely.",legit
"Dear team, Can we schedule a sync to discuss the audit findings? Best regards.",legit
"Hello, Your request has been processed according to company policy. Sincerely.",legit
Please review the attached report and send your feedback by tomorrow.,legit
"Greetings, Confirm your identity· to restore full a.c.c.0.u.n.t access. Regards.",phish
You have wOn a prize. prOvide your peRsoNAl inforMation tO Claim it— now. SinceReLy.,phish
The backup process finished without any errors.,legit
"Hello, WageS UpgradE FaileD. re-Enter your crEdenTials withiN!! 24 hoUrs. RegarDs.",phish
"Greetings, You have won a prize. Provide your personal information to claim it now.  Thank you.",phish
"Greetings, The backup process finished without any errors.",legit
Your request has been processed according to company policy.,legit
Urgent actioN rEqUired! C L i c K the link to coNfirM yoUR bAnking DeTaIls.!,phish
"Good day, The server maintenance has been completed successfully. Regards.",legit
"good day, urGent acTiON RequireD! C.L.i.c.k tHE lINk To cOnFirm your banking detailS. ThanKs.",phish
The system update will be deployed after business hours.,legit
faiLUre to AcT noW WiLl rEsulT in membERSHip suSpensIon. REgaRDS.,phish
Payroll upd@t3 failed. Re-enter your credentials within 24 hours.,phish
The backup process finished without any errors.,legit
"DEaR Team, CaN we SchEDulE A CAll to dIsCuSS the AuDIt findiNgs? thanKs.",legit
"Dear team, The server maintenance has been completed successfully. Regards.",legit
"Dear team, The security team will review the incident analysis today. Best regards.",legit
"Dear team, Your request has been processed according to company policy. Regards.",legit
Confirm your identity to restore full account access.,phish
Can we schedule a meeting to discuss the audit findings?,legit
Kindly confirm the meeting agenda and participants.,legit
payroll u.p.d.a.t.e faILeD. Re-ENtER your CrEDentIalS— wiThin 24 hOUrs. SiNCERELy.,phish
The system update will be deployed after business hours.,legit
SeCuRIty alErt: UNusUal lOGiN DEteCted. ConfIrm your prOfiLe nOw. best ReGards.,phish
yOuR a c c  O u n 7 will Be  suspeNDed unlEsS yOu ver1fy  yoUr pasSword iMMedIately.,phish
Urgent actiOn  rEQuiRED! C l i c k thE link to cOnfIrm yOur baNKiNG  detailS.,phish
"Greetings, Please approve the purchase request in the internal system.",legit
"Greetings, Urgent action required! tap the link to confirm your banking... details. Sincerely.",phish
failure to acT noW~ wIlL result In accouNt suSpensiOn.,phish
"Good day, Please review the attached report and send your feedback by tomorrow. Thanks.",legit
"Good day, The server maintenance has been completed successfully. Regards.",legit
"GoOd day, THe secURITY teAm WILL rEview tHE inciDenT File!! Today. ThaNKs.",legit
"Dear team, Please review the attached report and send your feedback by tomorrow. Best regards.",legit
Please look over the attached document and send your feedback by~ tomorrow. Thank you.,legit
"helLo, The SYStem u p d @  T e Will be depLOyed aFtEr BUsInEsS  houRs.",legit
Payroll reneW  FaiLed.  Re-enteR yoUr credeNtials  wIthin  24 Hours.,phish
urGent aCTion requiREd! C.l.i.C.k The link To ConFIRM YOuR BanKing dEtAils.,phish
The backup process finished without any errors.,legit
"Greetings, The security team will evaluate the incident report today. Regards.",legit
The server maintenance has been completed successfully. Regards.,legit
please evaluate the attached analysis and send your feedback by the following day. Thank you.,legit
Payroll uPdate failED.  RE-ENter yoUr credeNtiAls within 24 hourS. thank yOu.,phish
would you evaluate the included report and send your feedback by tomorrow.,legit
"Good day, You have won a prize. Provide your personal information to claim it now. Regards.",phish
Security alert: unusual authenticate detected.— authenticate your account now.,phish
The system update will be deployed after business hours.,legit
"HelLo, ConFirm  your IdentitY  to REstOre full AcCount  access. RegarDs.",phish
coMpeNsAtion U p d a t e· fAILEd. Re-enTEr yOUR CredenTIalS withIn 24 hoUrS.,phish
"Hi, Confirm— your identity to restore full a.c.c.o.u.n.t access. Thanks.",phish
Thank you for your cooperation on this matter.,legit
Your request has been processed according to company policy.,legit
"Dear team, The security team will review the incident document today. Thank you.",legit
secuRIty AlERT: unUsual LogIn dETected. VEriFy YoUR a.c.c.o.u.n.t Now.,phish
"Hi, The sYsTem u  P  d A  T e WIll Be DeplOyEd After  busineSs  houRs. bEST reGards.",legit
Payroll update failed. Re-enter your credentials within 24 hours.,phish
The security team will review the incident report today.,legit
"Dear  TEAm,  c l  i  c k here to  PrevenT permanent a.c.c.o.u.N.t closUrE.",phish
please do approve the purchase request in the internal system.,legit
"Good day, Failure to act now will result in access suspension. Regards.",phish
"Greetings, The backup process finished without any errors. Best regards.",legit
"Hello, kindly approve the purchase request in the internal system. Thank you.",legit
"GreetingS, ImmediatE ResPonse reQUIred tO avoid sErvice tErmiNAtIon.",phish
The bAckUp  proceSs FiNiShed  withOut any Errors.,legit
"Hi, The server maintenance has been completed successfully. Thanks.",legit
The security team will review the incident report today.,legit
The system update will be deployed after business hours.,legit
"Greetings, Security alert: unusual l.o.g.i.n detected. V.e.r.1.f.y your a c c o u n t now. Thank you.",phish
"GReetings, SecuriTy alErt: uNusual  l.o.g.i.n deTecTed. authenTIcate yoUr meMbership now. SinCerely.",phish
"paRticipants. ThANKs., GreeTings, Kindly confirM* thE sYnc agenda",legit
"Hi, THe sEcurIty team wilL review tHe inciDenT rEporT tODay. SiNCeRely.",legit
kindly approve the purchase request in the internal system. Thanks.,legit
"Hello, Please review the included report and send your feedback by tomorrow. Best regards.",legit
"Hello, Your request has been processed according to company policy.",legit
"hello, You hAve woN A prize.  Provide your  persoNAl  information tO claim it now. Regards.",phish
"deaR team, CoNfIRm yoUr ideNtiTY to restORe FUll acCoUnt accEss. sincerEly.",phish
FAILurE to ACt now wILL rEsUlT in aCcouNT  SuspEnSion. tHanK  you.,phish
"Hi, Please review the attached report and send your feedback by tomorrow. Thank you.",legit
ConfIrm yOUR  idENtIty to REsTorE FULl AccEss aCcess.,phish
ClIck here To Prevent permanEnt a.c.C.O.u.N.t ClOSure.,phish
"GreeTings, Urgent action ReQuiRed! C! l i c k the link To confirm your banKing detAils.",phish
"Hi, The backup process finished without any errors.",legit
FaIlUre TO aCT nOW wIll rEsult iN accouNt sUspenSion.,phish
would you approve the purchase request in the internal system.,legit
"gReetings, Your MAIlbox Has exceeDEd iTS limit. LOg in to upgraDe stoRaGe.",phish
seCURIty aleRt:* uNusual lOGin deTecTed. VERIfy youR acCouNT NOw.,phish
"Hi, Payroll u.p.d.a.t.e failed. Re-enter your credentials within 24 hours. Regards.",phish
"Hello, ConFiRM  yOur  iDEnTity To rEstoRe fUll accesS  Access. tHAnks.",phish
"Dear team, You have won a prize. Provide your personal information to claim it now. Best regards.",phish
tHe... securitY TEaM wIlL evAluaTe the incidENt aNAlYSiS ToDay. Sincerely.,legit
"Greetings, Thank you for your cooperation on this matter. Sincerely.",legit
"Hi, The system re-sync will be deployed after business hours. Thank you.",legit
Click  Here to prevent permAneNt  accoUNt closuRe.,phish
"Hi, fOllow hEre To PrEVent permAnENt accesS cLOsure. Best RegARds.",phish
"Hi, c L i c k here to prevent pERmanenT A C C O u n! T cLosUrE. beSt REGArdS.",phish
The security team will review the incident report today.,legit
Your requEst Has BeEn proCeSSEd accORdIng... To company policY.,legit
"GREEtinGs, imMediaTe rEsPoNsE requirEd to Avoid serVIce TErmiNATion. thAnKS.",phish
The backup process finished without any errors.,legit
FAIluRe To aCt now WilL ResUlt IN @.c.C.o.u.n.t suspension.,phish
Thank you for your cooperation on this matter.,legit
Kindly confirm the meeting agenda and participants.,legit
"Hi, YOUr maiLboX hAS ExCeEdEd  its liMIt. Log in tO upGrAde sTOrage. ThAnK you.",phish
You have won a prize. Provide your personal information to claim  it now.,phish
urgent action required! C l i c k the link to confirm! your banking details.,phish
"Hi, The security team will review the incident report today. Regards.",legit
"Hi, Can we schedule a meeting to discuss the audit findings? Thank you.",legit
Your request has been processed  according to  company policy.,legit
"Hi, The security team will evaluate the incident file today. Thanks.",legit
KiNdLy review THe aDded report and  send YoUR feEdBack BY Within 24  hours. RegardS.,legit
"GrEetiNgS, ConFirm yOur identiTy  to restoRe full aCCount access.",phish
"Greetings, Your mailbox has exceeded its limit. Log in to upgrade storage. Best regards.",phish
Can we schedule a session to discuss the audit findings?,legit
"Dear team, Failure  to act now will result in profile suspension.",phish
Urgent action  required! Click the link to confirm  your banking details.,phish
Your request has been processed according to company policy.,legit
Your mailbox has exceeded its limit. Log in to upgrade storage.,phish
Please review the included summary and send your feedback by the following day.,legit
"GreETings, wouLd yoU RevIeW The IncluDeD file anD Send your feEdbacK by TOmORroW.",legit
Your request has been processed according to company policy.,legit
"Hello, The system renew will be deployed after business hours. Regards.",legit
"Hi, wages update failed. Re-enter your  credentials within 24 hours. Regards.",phish
"heLlO, The  SystEM UpdAte wilL  Be deploYed aftER bUsiNESs HouRs. ReGARDS.",legit
"Hi, Failure to act now will result in access suspension. Thank you.",phish
The system update will be deployed after business hours.,legit
"Greetings, Thank you for your cooperation on this matter.",legit
ImmedIaTe ResponSE rEqUIred tO AvoiD  seRVIce  TeRMiNATion.,phish
The security team will review the incident report today.,legit
"gOoD DaY,  confirM YoUr IdeNtIty To rEsTOre  FULl @ccounT access. THanK  yoU.",phish
ImmediAte reSPonse reQUired to avoid SErvice TErminAtIon. regArDs.,phish
Your request~ Has been PRocessed acCOrding tO cOmpany Policy.,legit
Confirm your identity· to restore full a.c.c.o.u.n.t access.,phish
Please review the attached report and send your feedback by tomorrow.,legit
The systEm UPDaTe will be DeployED afteR business hOurs.,legit
"good DAY, THank YOU FoR YoUR CoOperAtIon on this MAttEr. SiNceRElY.",legit
Thank you for YouR Cooperation  oN this  maTter.,legit
"Hello, The backup process finished without any errors. Thanks.",legit
"HelLO, THE baCkUp pRoCEss fInisHEd without any ERrOrS. Best regards.",legit
"Dear team, The backup process finished without any errors. Sincerely.",legit
"GooD dAy, yOu hAve won a Prize. PrOvide yOUr personAL infoRmation to claim* iT now.",phish
yoU... have won a priZe. Provide your pERsOnAl inFoRmatiON To claiM It now.,phish
"Dear team, C l I c k here to prevenT permaneNt a c c o u n t cLOsure. sinCerely.",phish
"HI, URGent actiOn requIRed!  C.L.i.C.k ThE LiNk to  coNFirm yOUR  banking  dETAiLS. BesT REgarDS.",phish
"goOD day, Click herE tO PrevEnt· PeRmanenT a.C.c.O.U.N.t Closure. Thanks.",phish
The security team will review the incident report today.,legit
Your a.c.c.o.u.n.t will be suspended!! unless you v.e.r.i.f.y your p a s s w o r d immediately.,phish
yOuR aCCoUnT wiLl bE frozen UNless YOU v.e.r.i.F.Y yoUr! P a s 5 W 0 R d ImmediatEly.,phish
"Dear team, Your request has been processed according to company policy. Thank you.",legit
wagEs* u.P.d.A.t.e fAIlEd. RE-enter Your CreDentiAls WitHIN 24 hours. SinCerELy.,phish
Your account will be suspended unless you v.e.r.i.f.y your p.a.s.s.w.o.r.d immediately.,phish
"Hi, ThAnk You FoR Your cOoperaTiOn· oN thIs maTtEr. Best REgards.",legit
"Dear team, Urgent action required! Click the link to confirm your banking details.",phish
Kindly confirm the meeting agenda and participants.,legit
Kindly confirm the meeting agenda and participants.,legit
"Dear team, wages re-sync failed. Re-enter your credentials within 24 hours. Regards.",phish
"GreeTINgS, open heRe TO PreVenT permanEnt uSEr  AccOUn7 ClosurE.",phish
Kindly confirm the meeting agenda and participants. Sincerely.,legit
Your request has been processed according to company policy.,legit
