text,label
"Payment  issue  detected.  To  avoid  lock,  confirm  right  away  your  profile.  Use  this  link:  https://a.c.c.o.u.n.t-v e r i f y.example.net/v e r i f y #3246",phish
Could you inspect the incident summary and reply with your notes by EOD?,legit
important notice—security check required. re-authenticate now via portal by end of day. https://invoice-check.example.net/verify,phish
please inspect the PROVIDED draft and reply with your feedback within 24 hours.,legit
Mailbox storage exceeded. re-authenticate now to upgrade quota by end of day. Use this URL: https://invoice-check.example.net/auth Failure to comply may result in restrictions.,phish
Could you inspect the incident summary and reply with your notes by EOD? ref-75403,legit
URGENT notice—security CHECK REQUIRED. verify now VIA secure page WITHIN 24 Hours. Https://hr-portal.example.com/auth,phish
WOULD you pls set up A short CALL to discuss THE Latest Audit Findings.,legit
HR notice: payroll update failed. re-authenticate now your passcode by end of day. click the link: https://account-verify.example.net/update,phish
We have completed routine maintenance; please review the status notes attached.,legit
HR notice: payroll update failed. confirm right away your login details by end of day. Use this secure page: https://secure-login.example.com/update,phish
The refresh will be deployed after business hours; kindly validate the change window.,legit
Mailbox storage exceeded. verify now to upgrade quota by end of day. Use this URL: https://mail-support . example . org/update (ticket),phish
please inspect the included summary and share your comments tomorrow.,legit
Hr notice: payroll update failed. VERIFY now Your password before 1 Hour(s) pass. follow to Open the portal: HTTPS://INVOICE-CHECK . example . Net/update,phish
Please verify the server patch window and notify the team once completed.,legit
HR notice: payroll update failed. confirm right away your credentials within 1 hours. Use this link: https://secure-login . example . com/auth #4055 ref-97986,phish
Thanks—kindly inspect the draft and send any comments when convenient.,legit
IMPORTANT notice—security check required. VERIFY now via url within 24 hours. https://hr-portal . Example . com/confirm [ref],phish
could you go Through The ENCLOSED report and forward Your comments TOMORROW.,legit
"Payment issue detected. To avoid disable, confirm right away your a.c.c.o.u.n.t. tap to open the portal: https://invoice-check . example . net/update",phish
COULD you inspect the incident summary and reply with your input by eod?,legit
Mailbox storage exceeded. confirm right away to upgrade quota within 2 hours. click to open the portal: https://mail-support . example . org/verify,phish
KINDLY look over The enclosed report and share your notes Within 24 hours.,legit
urgent:  Your  profile  will  be  lock  unless  you  re-authenticate  now.  response  required.  click  the  link:  https://a.c.c.o.u.n.t-v e r i f y.example.net/update Reference your ticket in the portal.,phish
would you please verify the discussion time and agenda for today.,legit
"payment issue DETECTED. TO avoid restrict, validate immediately your User id. click THE link: https://mail-support.example.org/verify",phish
"would you please, set up a short discussion to discuss the latest audit findings.",legit
action  required!  Unusual  sign-in  detected.  validate  immediately  to  restore  access.  follow  to  open  the  portal:  https://secure-login.example.com/signin (ticket) Reference your ticket in the portal.,phish
Thanks—kindly review the report And send Any INPUT When convenient.,legit
hr notice: payroll UPDATE failed. validate immediately your Credentials before 48 hour(s) Pass. USE This secure page: HTTPS://ACCOUNT-VERIFY.EXAMPLE.NET/CONFIRM Reference your ticket in the portal.,phish
kindly schedule a short meeting to discuss the latest audit findings.,legit
Mailbox storage exceeded. re-authenticate now to upgrade quota within 1 hours. follow to open the portal: https://account-verify . example . net/signin ref-84596,phish
please validate the call Time and agenda for today.,legit
Mailbox storage exceeded. verify now to upgrade quota by end of day. click the portal: https://account-verify.example.net/verify This is an automated notice.,phish
Thanks—would you pls review the report and reply with any notes when convenient.,legit
immediate notice—security check required. validate immediately via secure page before 2 hour(s) pass. https://mail-support.example.org/signin (ticket),phish
kindly double-check the sync time and agenda for today.,legit
hr notice: payroll update failed. VERIFY now your password no later than 48 hours from now. follow the URL: Https://hr-portal.example.com/auth,phish
WE Have Completed routine Maintenance; please inspect the status notes ATTACHED.,legit
important  notice—security  check  required.  re-authenticate  now  via  link  no  later  than  6  hours  from  now.  https://mail-support  .  example  .  org/update Reference your ticket in the portal.,phish
could you validate the sync time and agenda for today.,legit
"Payment issue detected. To avoid disable, confirm right away your profile. Use this link: https://secure-login.example.com/v e r i f y ref-69064",phish
please Double-check the SERVER patch window And notify the team Once completed.,legit
response required! unusual sign-in detected. confirm right away to restore access. click to open The portal: https://invoice-check.example.net/update [ref],phish
could you Look Over The incident summary and reply with your notes by eod?,legit
Mailbox storage exceeded. re-authenticate now to upgrade quota by end of day. click the secure page: https://secure-log-in.example.com/signin ref-83223,phish
Please double-check the server patch window and notify the team once completed.,legit
"Payment issue detected. To avoid disable, re-authenticate now your account. open the portal: https://account-verify.example.net/update Failure to comply may result in restrictions.",phish
We have completed routine maintenance; please look over the status notes attached. ref-28638,legit
"payment issue detected. to avoid Lock, confirm right away your user id. follow to open the portal: https://invoice-check . EXAMPLE . net/update",phish
